department_desc,product_number,avg_elasticity,std_elasticity,months_elastic,avg_monthly_orders,total_orders,avg_discount,std_discount,dept_avg_elasticity,dept_std_elasticity,elastic_observations,num_elastic_products,total_dept_orders,dept_avg_discount,dept_std_discount,elasticity_vs_dept,discount_vs_dept
MENS OWN BRAND OUTERWEAR,3335,1.6986507806156637,1.2306529740682355,7,217.14285714285714,1520,28.22276936581084,13.783212306022916,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.5794700134708,3.3647120284365677
MENS OWN BRAND OUTERWEAR,3336,26.79770971097088,71.5009012157349,8,536.375,4291,29.608476350486434,12.890348389049004,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,15.519588916884418,4.750419013112161
MENS OWN BRAND OUTERWEAR,3337,3.2227087884444017,4.5009585671852,5,559.6,2798,35.29714247311828,18.659101497944125,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-8.055412005642062,10.439085135744005
MENS OWN BRAND OUTERWEAR,3427,0.289303412872248,0.24357716473308255,2,780.0,1560,14.193548887096775,20.072707920124245,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.988817381214215,-10.664508450277498
MENS OWN BRAND OUTERWEAR,3428,10.865806075178746,14.855697293080159,2,871.0,1742,15.833333833333334,22.391714030467224,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-0.41231471890771765,-9.024723504040939
MENS OWN BRAND OUTERWEAR,3429,12.87913636146626,17.780730402085805,2,1033.5,2067,22.365806451612904,15.814557210717972,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,1.6010155673797968,-2.4922508857613686
MENS OWN BRAND OUTERWEAR,3430,0.7243056481057217,,1,397.0,397,1e-06,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.553815145980742,-24.858056337374272
MENS OWN BRAND OUTERWEAR,3431,1.6999254186093138,2.09620364786546,3,278.6666666666667,836,27.884024577572962,9.992247927900022,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.57819537547715,3.025967240198689
MENS OWN BRAND OUTERWEAR,3432,0.6272321714515506,,1,167.0,167,1e-06,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.650888622634913,-24.858056337374272
MENS OWN BRAND OUTERWEAR,3433,2.2689144736842106,,1,189.0,189,14.838709677419354,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.009206320402253,-10.019347659954919
MENS OWN BRAND OUTERWEAR,3434,3.2532858871595787,,1,186.0,186,14.838709677419354,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-8.024834906926884,-10.019347659954919
MENS OWN BRAND OUTERWEAR,3435,0.4958904133735541,0.5303366290688628,4,391.0,1564,5.9677424354838715,9.175136762078514,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.78223038071291,-18.890314901890402
MENS OWN BRAND OUTERWEAR,3436,1.5205497932706962,1.1562039584654114,2,335.5,671,5.919354838709678,1.5282630432096351,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.757571000815767,-18.938702498664597
MENS OWN BRAND OUTERWEAR,3437,0.5582445874753497,0.2813774115710566,3,554.3333333333334,1663,13.383256528417817,13.753725917168252,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.719876206611113,-11.474800808956456
MENS OWN BRAND OUTERWEAR,3438,0.4306841080398779,0.22318869152851356,2,613.0,1226,1e-06,0.0,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.847436686046585,-24.858056337374272
MENS OWN BRAND OUTERWEAR,3439,4.791656277587691,4.900017449765366,3,325.0,975,29.086973886328725,14.120119120661835,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-6.486464516498772,4.228916548954452
MENS OWN BRAND OUTERWEAR,3440,3.420932176152835,2.1605552743923093,3,192.66666666666666,578,8.708141321044547,7.186281461203591,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-7.8571886179336285,-16.149916016329726
MENS OWN BRAND OUTERWEAR,3441,0.593842364242435,0.36684214595500614,2,566.5,1133,6.379310844827586,9.021706501135377,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.684278429844028,-18.478746492546687
MENS OWN BRAND OUTERWEAR,3442,1.4409754988586327,0.7947075659440005,2,347.5,695,3.3333338333333336,4.714044500803536,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.837145295227831,-21.52472350404094
MENS OWN BRAND OUTERWEAR,3443,1.1733123674196424,1.4202946911291958,2,606.0,1212,6.831201334816463,1.6773139164408368,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.104808426666821,-18.02685600255781
MENS OWN BRAND OUTERWEAR,3444,1.4725567271895343,0.37937078112951406,2,109.0,218,4.026497695852535,1.1486411998537236,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.80556406689693,-20.83155964152174
MENS OWN BRAND OUTERWEAR,3445,1.6459308824085035,1.1140173055421738,2,735.0,1470,32.64516129032258,8.987099089919344,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.63218991167796,7.7871039529483035
MENS OWN BRAND OUTERWEAR,3446,21.15151515151514,,1,503.0,503,38.57142857142857,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,9.873394357428678,13.713371234054296
MENS OWN BRAND OUTERWEAR,3447,0.14616498616275234,,1,590.0,590,1e-06,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-11.131955807923712,-24.858056337374272
MENS OWN BRAND OUTERWEAR,3448,1.6402012806984971,1.6415111000183702,2,575.5,1151,12.767857642857143,18.056476026763985,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.637919513387967,-12.09019969451713
MENS OWN BRAND OUTERWEAR,3449,1.1473003119724556,0.8434124685732349,4,287.25,1149,22.194834485407064,16.040476224454732,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.130820482114007,-2.663222851967209
MENS OWN BRAND OUTERWEAR,3450,0.5064016355118386,0.5739965518215744,2,633.5,1267,16.397849462365592,21.593368371718224,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.771719158574625,-8.460207875008681
MENS OWN BRAND OUTERWEAR,3451,0.8092211746055913,1.1205490579171493,3,1467.6666666666667,4403,3.7873566551724136,5.119675697611343,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.468899619480872,-21.07070068220186
MENS OWN BRAND OUTERWEAR,3452,0.9567979552266297,0.12556849610344364,2,485.0,970,9.80464404894327,6.737768035972484,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.321322838859833,-15.053413288431003
MENS OWN BRAND OUTERWEAR,3453,0.6966019678701466,,1,250.0,250,1e-06,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.581518826216318,-24.858056337374272
MENS OWN BRAND OUTERWEAR,3454,17.534057317952428,23.97113655156933,2,193.5,387,26.457373271889402,0.4643443148344821,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,6.255936523865964,1.599315934515129
MENS OWN BRAND OUTERWEAR,3455,1.1118552570126798,0.4923407059925496,2,87.0,174,29.271313364055302,17.90984168708093,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.166265537073784,4.4132560266810295
MENS OWN BRAND OUTERWEAR,3456,0.5160373876808572,0.13752371010389813,2,177.5,355,3.5793553387096777,5.061971450342207,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.762083406405607,-21.278701998664594
MENS OWN BRAND OUTERWEAR,3457,4.15882529268484,4.487728953661104,2,87.5,175,24.83294930875576,30.573407255681023,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-7.1192955014016235,-0.02510802861851147
MENS OWN BRAND OUTERWEAR,3458,0.7743183156480409,0.3742613284925922,2,224.0,448,6.445852534562212,4.570125624949921,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.503802478438423,-18.412204802812063
MENS OWN BRAND OUTERWEAR,3459,0.41425391135857503,,1,263.0,263,1e-06,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.863866882727889,-24.858056337374272
MENS OWN BRAND OUTERWEAR,3460,2.0061349693251533,,1,54.0,54,10.0,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.27198582476131,-14.858057337374273
MENS OWN BRAND OUTERWEAR,3461,0.6930092257670663,0.9800627426484432,2,300.0,600,16.532258064516128,3.9917318292788977,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.585111568319398,-8.325799272858145
MENS OWN BRAND OUTERWEAR,3464,0.6340030549532084,0.015120235070618876,2,421.5,843,2.270968241935484,3.211632673250183,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.644117739133256,-22.587089095438788
MENS OWN BRAND OUTERWEAR,3465,0.37077892711158683,0.5243592453642786,2,428.5,857,1.0000005,1.414212855266314,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.907341866974877,-23.858056837374274
MENS OWN BRAND OUTERWEAR,3466,0.5513378498625836,,1,409.0,409,2.541935483870968,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-10.72678294422388,-22.316121853503304
MENS OWN BRAND OUTERWEAR,3467,2.495345209157204,,1,393.0,393,29.642857142857142,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-8.78277558492926,4.784799805482869
MENS OWN BRAND OUTERWEAR,3492,2.161572965370434,0.6213357795988989,2,2.0,4,20.322419354838708,0.4559698243844852,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.11654782871603,-4.535637982535565
MENS OWN BRAND OUTERWEAR,3493,3.5234488591715203,4.020828819039041,3,9.333333333333334,28,43.73921658986175,14.919521186696063,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-7.754671934914944,18.881159252487475
MENS OWN BRAND OUTERWEAR,3562,6.919009046787594,5.46075474402729,3,14.666666666666666,44,47.964838709677416,20.211699564153236,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-4.359111747298869,23.106781372303143
MENS OWN BRAND OUTERWEAR,3567,20.129255227233468,,1,0.0,0,35.71,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,8.851134433147005,10.851942662625728
MENS OWN BRAND OUTERWEAR,3807,13.083683833788221,19.36324600596804,4,33.0,132,30.971379032258064,11.232579995614266,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,1.8055630397017577,6.1133216948837905
MENS OWN BRAND OUTERWEAR,3811,1.9332990370467602,2.305192662939898,10,162.1,1621,35.29937788018434,13.99782005275238,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-9.344821757039703,10.441320542810065
MENS OWN BRAND OUTERWEAR,3820,14.818821284338526,19.449123743393802,2,89.0,178,32.23129032258065,10.279507806759016,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,3.5407004902520622,7.373232985206375
MENS OWN BRAND OUTERWEAR,3823,23.9882253152684,37.44043483601179,4,34.25,137,61.38677419354839,7.6826822387913944,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,12.710104521181938,36.528716856174114
MENS OWN BRAND OUTERWEAR,3824,2.5255760368663625,2.9454093065185285,2,26.0,52,62.25806451612903,3.193385463423118,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-8.7525447572201,37.40000717875476
MENS OWN BRAND OUTERWEAR,3841,2.5496492535626483,0.42771332765729303,3,27.333333333333332,82,22.52774193548387,16.498034433425495,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,-8.728471540523815,-2.3303154018904024
MENS OWN BRAND OUTERWEAR,3842,68.20682068206806,,1,0.0,0,19.706774193548387,,11.278120794086464,107.96475420860263,508,147,136624,24.858057337374273,18.18584693675893,56.928699887981594,-5.151283143825886
MENS OWN BRAND TOPS,47,0.4981727054983222,0.7045225627873123,2,77.5,155,29.49217391304348,17.581748957607083,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.033032764384759,8.952241288321943
MENS OWN BRAND TOPS,58,1.0182058212811496,0.5445434388988314,3,64.33333333333333,193,27.79327380952381,21.859933413666084,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.51299964860193,7.253341184802274
MENS OWN BRAND TOPS,59,7.063989067619616e-08,,1,70.0,70,14.989032258064517,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.53120539924319,-5.55090036665702
MENS OWN BRAND TOPS,60,0.9399966118858119,1.3293556825128288,2,358.5,717,33.21059523809524,10.2249324147149,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.591208857997268,12.6706626133737
MENS OWN BRAND TOPS,61,0.7994973373499611,0.6530306896357553,4,107.5,430,28.106785714285714,21.21241333327655,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.731708132533118,7.566853089564177
MENS OWN BRAND TOPS,62,0.4581709641759006,0.6005821707197607,3,94.66666666666667,284,35.82042328042328,24.652347248814326,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.073034505707179,15.28049065570174
MENS OWN BRAND TOPS,63,5.875842286147268,,1,24.0,24,46.67,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-5.655363183735812,26.130067375278465
MENS OWN BRAND TOPS,64,3.184929094799023,,1,86.0,86,24.17774193548387,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-8.346276375084056,3.637809310762332
MENS OWN BRAND TOPS,66,122.92913469735718,134.42970983927293,2,36.5,73,36.62962962962963,0.8904307614941737,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,111.39792922747411,16.089697004908096
MENS OWN BRAND TOPS,74,0.6184164510648517,0.45167351813399015,3,188.33333333333334,565,28.68192416525184,23.73444978062813,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.912789018818229,8.141991540530302
MENS OWN BRAND TOPS,75,0.9111833546129906,0.919677820373916,2,149.5,299,21.19035138248848,6.397304211040639,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.620022115270089,0.6504187577669427
MENS OWN BRAND TOPS,76,1.5160958018647481,0.836483592073889,4,214.0,856,40.71179245415026,13.374209352862135,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.015109668018331,20.171859829428726
MENS OWN BRAND TOPS,77,2.267785562614163,0.10592076511620374,2,82.5,165,18.071111751152074,4.495121798516918,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-9.263419907268917,-2.468820873569463
MENS OWN BRAND TOPS,78,0.9992592733821053,0.7321228908133133,2,1076.0,2152,22.525921658986174,4.256489552649436,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.531946196500975,1.9859890342646374
MENS OWN BRAND TOPS,79,2.111172104610259,2.7034077609730782,9,86.44444444444444,778,15.229035953405019,9.300264714958336,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-9.420033365272822,-5.310896671316518
MENS OWN BRAND TOPS,80,0.9296190825884519,0.6896469650155662,3,101.33333333333333,304,6.991581874551971,6.842780934346975,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.601586387294628,-13.548350750169565
MENS OWN BRAND TOPS,81,0.7212020672167955,,1,167.0,167,1e-06,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.810003402666284,-20.539931624721536
MENS OWN BRAND TOPS,82,4.999999999999996,,1,4.0,4,24.0,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-6.531205469883084,3.460067375278463
MENS OWN BRAND TOPS,83,12.01409313725488,11.127399726980919,2,10.5,21,20.4,0.5656854249492372,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,0.48288766737180033,-0.13993262472153845
MENS OWN BRAND TOPS,84,0.39187561433201235,0.438388939395419,2,32.0,64,6.272581145161291,8.870767912359295,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.139329855551068,-14.267351479560247
MENS OWN BRAND TOPS,85,166.19787100512008,365.0167778671748,5,607.8,3039,29.223601948968174,10.422725954612703,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,154.666665535237,8.683669324246637
MENS OWN BRAND TOPS,86,4.4329773065587466,7.462239399566837,6,392.5,2355,26.29274264445232,16.08915031949185,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-7.098228163324333,5.752810019730784
MENS OWN BRAND TOPS,87,0.9737509520032677,0.55596269286085,4,57.0,228,24.51804915514593,5.572905869634605,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.557454517879812,3.978116530424394
MENS OWN BRAND TOPS,88,6.77769521808551,10.095526514794331,5,32.0,160,26.11330079476391,14.529407993222026,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-4.75351025179757,5.573368170042372
MENS OWN BRAND TOPS,89,9.960342686348168,16.533914320594143,6,90.0,540,21.07546850998464,9.557075150705403,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-1.5708627835349116,0.5355358852631014
MENS OWN BRAND TOPS,90,0.37400868660829323,0.15512079431845496,2,77.5,155,28.064516129032256,2.7371875400769596,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.157196783274786,7.524583504310719
MENS OWN BRAND TOPS,91,1407.3473178274967,1988.605208837389,2,658.0,1316,24.765376984126984,5.167912358136206,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,1395.8161123576135,4.225444359405447
MENS OWN BRAND TOPS,92,6.535725527226946,,1,10.0,10,29.41,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-4.995479942656134,8.870067375278463
MENS OWN BRAND TOPS,93,1.3655688100195378,0.902714375685363,5,348.0,1740,22.117674163494293,17.561422178146714,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.165636659863543,1.5777415387727558
MENS OWN BRAND TOPS,94,86.94061982427621,179.827775106072,6,207.5,1245,23.089905017921144,10.46892762223958,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,75.40941435439314,2.5499723931996066
MENS OWN BRAND TOPS,95,0.6282052287033468,,1,29.0,29,1e-06,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.903000241179733,-20.539931624721536
MENS OWN BRAND TOPS,96,0.8518300834555084,0.9641287374423982,3,432.6666666666667,1298,36.67051282051282,12.817242098818443,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.679375386427571,16.130580195791282
MENS OWN BRAND TOPS,98,50.4604890494165,82.2202566231048,3,117.33333333333333,352,28.689911674347158,1.1594821068576964,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,38.92928357953342,8.149979049625621
MENS OWN BRAND TOPS,100,13.116537180910129,,1,668.0,668,13.214285714285714,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,1.5853317110270488,-7.3256469104358235
MENS OWN BRAND TOPS,102,1.6708083386330697,0.3093260465142636,2,240.5,481,19.0,12.727922061357855,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-9.86039713125001,-1.539932624721537
MENS OWN BRAND TOPS,103,10.257679279728013,4.002743917619992,2,118.5,237,26.89655172413793,2.6821291700179373,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-1.2735261901550672,6.356619099416392
MENS OWN BRAND TOPS,104,0.19932517894871857,,1,1230.0,1230,49.44444444444444,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.331880290934361,28.904511819722906
MENS OWN BRAND TOPS,153,0.49268479349527666,0.6967613313704718,2,98.0,196,29.722292166666666,42.03366727270204,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.038520676387803,9.182359541945129
MENS OWN BRAND TOPS,154,0.5989407367333178,,1,692.0,692,4.41,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.932264733149761,-16.129932624721537
MENS OWN BRAND TOPS,155,0.48571432153077865,0.6869037369569553,2,6.0,12,16.0740005,22.73206809447835,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.045491148352301,-4.465932124721537
MENS OWN BRAND TOPS,156,0.5148525369000477,0.44963072273439414,3,73.0,219,20.226667,21.53111499915104,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.016352932983033,-0.31326562472153796
MENS OWN BRAND TOPS,157,2.578452456133498e-07,,1,197.0,197,17.950967741935486,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.531205212037834,-2.588964882786051
MENS OWN BRAND TOPS,158,1.3403492608463092,0.6418549077465183,2,32.5,65,36.245769230769234,17.586833504695882,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.19085620903677,15.705836606047697
MENS OWN BRAND TOPS,159,0.5173784402654722,0.49258205296311186,3,76.66666666666667,230,21.851767514259,31.518829235124244,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.013827029617607,1.3118348895374616
MENS OWN BRAND TOPS,160,0.7390946309285972,,1,371.0,371,2.63,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.792110838954482,-17.909932624721538
MENS OWN BRAND TOPS,161,6.169052810515097,14.642585031163012,7,134.0,938,24.34100875597981,27.448449444404304,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-5.362152659367983,3.8010761312582737
MENS OWN BRAND TOPS,162,2.0131025747343663,2.0536183177580902,6,80.83333333333333,485,42.68184546615581,23.220379087248872,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-9.518102895148713,22.141912841434277
MENS OWN BRAND TOPS,163,7.0349920950806935,9.24960749497643,3,110.0,330,47.833333333333336,19.175360347186288,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-4.4962133748023865,27.2934007086118
MENS OWN BRAND TOPS,164,0.6487992585833682,0.5496509057295981,5,66.4,332,14.133926206451614,15.574050975023493,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.882406211299712,-6.406006418269923
MENS OWN BRAND TOPS,165,1.2344419989790565,0.4082730000370514,3,215.66666666666666,647,27.173418515151514,30.9064767243833,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.296763470904024,6.633485890429977
MENS OWN BRAND TOPS,166,0.5045784223883065,0.4011845081889847,4,207.75,831,12.417990841397849,9.729211390858058,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.026627047494774,-8.121941783323688
MENS OWN BRAND TOPS,167,1.3594798109039727,0.13546486879005412,2,12.5,25,14.48076923076923,13.407832427883381,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.171725658979106,-6.059163393952307
MENS OWN BRAND TOPS,168,3.701754385964911,,1,8.0,8,20.0,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-7.829451083918169,-0.539932624721537
MENS OWN BRAND TOPS,170,0.3240741284337771,0.45830994493087707,2,87.0,174,8.998710177419355,12.72609656255769,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.207131341449303,-11.541222447302182
MENS OWN BRAND TOPS,171,0.8109091627318247,0.2674149615782633,2,52.0,104,1e-06,0.0,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.720296307151255,-20.539931624721536
MENS OWN BRAND TOPS,172,0.46592857795591797,0.6589221821121778,2,150.0,300,11.716579447368423,16.569744144876722,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.065276891927162,-8.823353177353114
MENS OWN BRAND TOPS,173,2.136195380190013,,1,73.0,73,11.848947368421053,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-9.395010089693066,-8.690985256300484
MENS OWN BRAND TOPS,174,5.4,,1,70.0,70,20.0,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-6.13120546988308,-0.539932624721537
MENS OWN BRAND TOPS,175,3.6064760909566917,1.8930363697715897,2,70.0,140,25.489666666666665,1.8710045430196003,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-7.924729378926388,4.949734041945128
MENS OWN BRAND TOPS,176,10.023238433332553,,1,30.0,30,46.111111111111114,,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-1.5079670365505269,25.571178486389577
MENS OWN BRAND TOPS,177,1.0378942487433205,1.1269441400935571,7,118.85714285714286,832,17.621806813912663,16.26054291267608,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.49331122113976,-2.918125810808874
MENS OWN BRAND TOPS,178,1.1872890438871295,1.0579044551285204,6,85.66666666666667,514,27.430286905017923,14.461098473846294,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-10.34391642599595,6.8903542802963855
MENS OWN BRAND TOPS,179,9.639721923525814,19.01095793431531,6,175.83333333333334,1055,25.21392952583796,13.571616417219387,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-1.8914835463572661,4.673996901116421
MENS OWN BRAND TOPS,180,14.052969400366623,22.70552377886674,7,153.28571428571428,1073,25.307728711423415,14.806801651095514,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,2.5217639304835426,4.767796086701878
MENS OWN BRAND TOPS,181,0.44319927251646857,0.48851781916943404,3,182.66666666666666,548,13.687778444444445,23.707925976473064,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,-11.088006197366612,-6.8521541802770916
MENS OWN BRAND TOPS,182,15.972551080910266,24.689933515649393,6,223.16666666666666,1339,18.024847964925755,9.304935263326989,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,4.441345611027186,-2.5150846597957823
MENS OWN BRAND TOPS,183,52.48841814628535,102.96833747999072,4,260.25,1041,22.07113767281106,7.520991692681017,11.53120546988308,97.11091378840842,2122,706,615294,20.539932624721537,14.475034283692258,40.957212676402264,1.5312050480895216
