product_number,department_desc,discount,date_of_order,orders
3828,MENS BRANDED CLOTHING,25.0,2023-02-11,50
3828,MENS BRANDED CLOTHING,25.0,2023-02-12,44
3828,MENS BRANDED CLOTHING,25.0,2023-02-13,61
3828,MENS BRANDED CLOTHING,25.0,2023-02-14,72
3828,MENS BRANDED CLOTHING,25.0,2023-02-15,67
3828,MENS BRANDED CLOTHING,25.0,2023-02-16,39
3828,MENS BRANDED CLOTHING,25.0,2023-02-17,39
3828,MENS BRANDED CLOTHING,25.0,2023-02-18,39
3828,MENS BRANDED CLOTHING,25.0,2023-02-19,89
3828,MENS BRANDED CLOTHING,25.0,2023-02-20,33
3828,MENS BRANDED CLOTHING,25.0,2023-02-21,89
3828,MENS BRANDED CLOTHING,25.0,2023-02-23,27
3828,MENS BRANDED CLOTHING,25.0,2023-02-24,44
3828,MENS BRANDED CLOTHING,25.0,2023-02-25,78
3828,MENS BRANDED CLOTHING,20.0,2023-02-26,22
3828,MENS BRANDED CLOTHING,20.0,2023-02-27,78
3828,MENS BRANDED CLOTHING,0.0,2023-02-28,22
3832,MENS BRANDED CLOTHING,0.0,2022-01-01,8
3832,MENS BRANDED CLOTHING,0.0,2022-01-02,29
3832,MENS BRANDED CLOTHING,0.0,2022-01-03,20
3832,MENS BRANDED CLOTHING,0.0,2022-01-04,0
3832,MENS BRANDED CLOTHING,0.0,2022-01-05,0
3832,MENS BRANDED CLOTHING,0.0,2022-01-06,16
3832,MENS BRANDED CLOTHING,0.0,2022-01-07,16
3832,MENS BRANDED CLOTHING,0.0,2022-01-08,20
3832,MENS BRANDED CLOTHING,0.0,2022-01-09,20
3832,MENS BRANDED CLOTHING,0.0,2022-01-10,45
3832,MENS BRANDED CLOTHING,0.0,2022-01-11,16
3832,MENS BRANDED CLOTHING,0.0,2022-01-12,8
3832,MENS BRANDED CLOTHING,0.0,2022-01-13,37
3832,MENS BRANDED CLOTHING,0.0,2022-01-14,24
3832,MENS BRANDED CLOTHING,0.0,2022-01-15,8
3832,MENS BRANDED CLOTHING,0.0,2022-01-16,4
3832,MENS BRANDED CLOTHING,0.0,2022-01-17,45
3832,MENS BRANDED CLOTHING,0.0,2022-01-18,8
3832,MENS BRANDED CLOTHING,0.0,2022-01-19,29
3832,MENS BRANDED CLOTHING,0.0,2022-01-20,29
3832,MENS BRANDED CLOTHING,0.0,2022-01-21,49
3832,MENS BRANDED CLOTHING,0.0,2022-01-22,37
3832,MENS BRANDED CLOTHING,0.0,2022-01-23,24
3832,MENS BRANDED CLOTHING,0.0,2022-01-24,20
3832,MENS BRANDED CLOTHING,0.0,2022-01-25,24
3832,MENS BRANDED CLOTHING,0.0,2022-01-26,49
3832,MENS BRANDED CLOTHING,0.0,2022-01-27,58
3832,MENS BRANDED CLOTHING,0.0,2022-01-28,74
3832,MENS BRANDED CLOTHING,0.0,2022-01-29,16
3832,MENS BRANDED CLOTHING,0.0,2022-01-30,62
3832,MENS BRANDED CLOTHING,0.0,2022-01-31,62
3832,MENS BRANDED CLOTHING,0.0,2022-02-01,29
3832,MENS BRANDED CLOTHING,0.0,2022-02-02,24
3832,MENS BRANDED CLOTHING,0.0,2022-02-03,37
3832,MENS BRANDED CLOTHING,0.0,2022-02-04,49
3832,MENS BRANDED CLOTHING,0.0,2022-02-05,33
3832,MENS BRANDED CLOTHING,0.0,2022-02-06,49
3832,MENS BRANDED CLOTHING,0.0,2022-02-07,37
3832,MENS BRANDED CLOTHING,0.0,2022-02-08,16
3832,MENS BRANDED CLOTHING,0.0,2022-02-09,41
3832,MENS BRANDED CLOTHING,0.0,2022-02-10,24
3832,MENS BRANDED CLOTHING,0.0,2022-02-11,29
3832,MENS BRANDED CLOTHING,0.0,2022-02-12,24
3832,MENS BRANDED CLOTHING,0.0,2022-02-13,33
3832,MENS BRANDED CLOTHING,0.0,2022-02-14,103
3832,MENS BRANDED CLOTHING,0.0,2022-02-15,29
3832,MENS BRANDED CLOTHING,0.0,2022-02-16,24
3832,MENS BRANDED CLOTHING,0.0,2022-02-17,45
3832,MENS BRANDED CLOTHING,0.0,2022-02-18,12
3832,MENS BRANDED CLOTHING,0.0,2022-02-19,29
3832,MENS BRANDED CLOTHING,0.0,2022-02-20,58
3832,MENS BRANDED CLOTHING,0.0,2022-02-21,62
3832,MENS BRANDED CLOTHING,0.0,2022-02-24,58
3832,MENS BRANDED CLOTHING,0.0,2022-02-25,41
3832,MENS BRANDED CLOTHING,0.0,2022-02-26,41
3832,MENS BRANDED CLOTHING,0.0,2022-02-27,41
3832,MENS BRANDED CLOTHING,0.0,2022-02-28,49
3832,MENS BRANDED CLOTHING,0.0,2022-03-01,66
3832,MENS BRANDED CLOTHING,0.0,2022-03-02,37
3832,MENS BRANDED CLOTHING,0.0,2022-03-03,41
3832,MENS BRANDED CLOTHING,0.0,2022-03-04,53
3832,MENS BRANDED CLOTHING,0.0,2022-03-05,37
3832,MENS BRANDED CLOTHING,0.0,2022-03-06,45
3832,MENS BRANDED CLOTHING,0.0,2022-03-07,45
3832,MENS BRANDED CLOTHING,0.0,2022-03-08,41
3832,MENS BRANDED CLOTHING,0.0,2022-03-09,45
3832,MENS BRANDED CLOTHING,0.0,2022-03-10,24
3832,MENS BRANDED CLOTHING,0.0,2022-03-11,12
3832,MENS BRANDED CLOTHING,0.0,2022-03-12,37
3832,MENS BRANDED CLOTHING,0.0,2022-03-13,29
3832,MENS BRANDED CLOTHING,0.0,2022-03-14,16
3832,MENS BRANDED CLOTHING,0.0,2022-03-15,20
3832,MENS BRANDED CLOTHING,0.0,2022-03-16,37
3832,MENS BRANDED CLOTHING,0.0,2022-03-17,0
3832,MENS BRANDED CLOTHING,0.0,2022-03-18,16
3832,MENS BRANDED CLOTHING,0.0,2022-03-19,16
3832,MENS BRANDED CLOTHING,0.0,2022-03-20,20
3832,MENS BRANDED CLOTHING,0.0,2022-03-21,16
3832,MENS BRANDED CLOTHING,0.0,2022-03-22,16
3832,MENS BRANDED CLOTHING,0.0,2022-03-23,24
3832,MENS BRANDED CLOTHING,0.0,2022-03-24,16
3832,MENS BRANDED CLOTHING,0.0,2022-03-25,24
3832,MENS BRANDED CLOTHING,0.0,2022-03-26,29
3832,MENS BRANDED CLOTHING,0.0,2022-03-27,8
3832,MENS BRANDED CLOTHING,0.0,2022-03-28,20
3832,MENS BRANDED CLOTHING,0.0,2022-03-29,33
3832,MENS BRANDED CLOTHING,0.0,2022-03-30,12
3832,MENS BRANDED CLOTHING,0.0,2022-03-31,12
3832,MENS BRANDED CLOTHING,0.0,2022-04-01,4
3832,MENS BRANDED CLOTHING,0.0,2022-04-02,4
3832,MENS BRANDED CLOTHING,0.0,2022-04-03,4
3832,MENS BRANDED CLOTHING,0.0,2022-04-04,4
3832,MENS BRANDED CLOTHING,0.0,2022-04-05,4
3832,MENS BRANDED CLOTHING,0.0,2022-04-06,4
3832,MENS BRANDED CLOTHING,0.0,2022-04-07,0
3832,MENS BRANDED CLOTHING,0.0,2022-04-08,0
3832,MENS BRANDED CLOTHING,0.0,2022-04-09,0
3832,MENS BRANDED CLOTHING,0.0,2022-04-10,4
3832,MENS BRANDED CLOTHING,0.0,2022-04-11,8
3832,MENS BRANDED CLOTHING,0.0,2022-04-12,16
3832,MENS BRANDED CLOTHING,0.0,2022-04-13,62
3832,MENS BRANDED CLOTHING,0.0,2022-04-14,24
3832,MENS BRANDED CLOTHING,0.0,2022-04-15,8
3832,MENS BRANDED CLOTHING,0.0,2022-04-16,24
3832,MENS BRANDED CLOTHING,0.0,2022-04-17,33
3832,MENS BRANDED CLOTHING,0.0,2022-04-18,29
3832,MENS BRANDED CLOTHING,0.0,2022-04-19,12
3832,MENS BRANDED CLOTHING,0.0,2022-04-20,49
3832,MENS BRANDED CLOTHING,0.0,2022-04-21,45
3832,MENS BRANDED CLOTHING,0.0,2022-04-22,20
3832,MENS BRANDED CLOTHING,0.0,2022-04-23,24
3832,MENS BRANDED CLOTHING,0.0,2022-04-24,62
3832,MENS BRANDED CLOTHING,0.0,2022-04-25,78
3832,MENS BRANDED CLOTHING,0.0,2022-04-26,53
3832,MENS BRANDED CLOTHING,0.0,2022-04-27,49
3832,MENS BRANDED CLOTHING,0.0,2022-04-28,70
3832,MENS BRANDED CLOTHING,0.0,2022-04-29,87
3832,MENS BRANDED CLOTHING,0.0,2022-04-30,53
3832,MENS BRANDED CLOTHING,0.0,2022-05-01,37
3832,MENS BRANDED CLOTHING,0.0,2022-05-02,41
3832,MENS BRANDED CLOTHING,0.0,2022-05-03,41
3832,MENS BRANDED CLOTHING,0.0,2022-05-04,29
3832,MENS BRANDED CLOTHING,0.0,2022-05-05,29
3832,MENS BRANDED CLOTHING,0.0,2022-05-06,24
3832,MENS BRANDED CLOTHING,0.0,2022-05-07,8
3832,MENS BRANDED CLOTHING,0.0,2022-05-08,37
3832,MENS BRANDED CLOTHING,0.0,2022-05-09,37
3832,MENS BRANDED CLOTHING,0.0,2022-05-10,33
3832,MENS BRANDED CLOTHING,0.0,2022-05-11,16
3832,MENS BRANDED CLOTHING,0.0,2022-05-12,41
3832,MENS BRANDED CLOTHING,0.0,2022-05-13,8
3832,MENS BRANDED CLOTHING,0.0,2022-05-14,33
3832,MENS BRANDED CLOTHING,0.0,2022-05-15,24
3832,MENS BRANDED CLOTHING,0.0,2022-05-16,20
3832,MENS BRANDED CLOTHING,0.0,2022-05-17,29
3832,MENS BRANDED CLOTHING,0.0,2022-05-18,70
3832,MENS BRANDED CLOTHING,0.0,2022-05-19,41
3832,MENS BRANDED CLOTHING,0.0,2022-05-20,24
3832,MENS BRANDED CLOTHING,0.0,2022-05-21,20
3832,MENS BRANDED CLOTHING,0.0,2022-05-22,49
3832,MENS BRANDED CLOTHING,0.0,2022-05-23,37
3832,MENS BRANDED CLOTHING,0.0,2022-05-24,29
3832,MENS BRANDED CLOTHING,0.0,2022-05-25,53
3832,MENS BRANDED CLOTHING,0.0,2022-05-26,83
3832,MENS BRANDED CLOTHING,0.0,2022-05-27,41
3832,MENS BRANDED CLOTHING,0.0,2022-05-28,37
3832,MENS BRANDED CLOTHING,0.0,2022-05-29,49
3832,MENS BRANDED CLOTHING,0.0,2022-05-30,29
3832,MENS BRANDED CLOTHING,0.0,2022-05-31,16
3832,MENS BRANDED CLOTHING,0.0,2022-06-01,16
3832,MENS BRANDED CLOTHING,0.0,2022-06-02,41
3832,MENS BRANDED CLOTHING,0.0,2022-06-03,49
3832,MENS BRANDED CLOTHING,0.0,2022-06-04,53
3832,MENS BRANDED CLOTHING,0.0,2022-06-05,45
3832,MENS BRANDED CLOTHING,0.0,2022-06-06,58
3832,MENS BRANDED CLOTHING,0.0,2022-06-07,74
3832,MENS BRANDED CLOTHING,0.0,2022-06-08,70
3832,MENS BRANDED CLOTHING,0.0,2022-06-09,33
3832,MENS BRANDED CLOTHING,0.0,2022-06-10,78
3832,MENS BRANDED CLOTHING,0.0,2022-06-11,20
3832,MENS BRANDED CLOTHING,0.0,2022-06-12,87
3832,MENS BRANDED CLOTHING,0.0,2022-06-13,103
3832,MENS BRANDED CLOTHING,0.0,2022-06-14,87
3832,MENS BRANDED CLOTHING,0.0,2022-06-15,62
3832,MENS BRANDED CLOTHING,0.0,2022-06-16,83
3832,MENS BRANDED CLOTHING,0.0,2022-06-17,49
3832,MENS BRANDED CLOTHING,0.0,2022-06-18,24
3832,MENS BRANDED CLOTHING,0.0,2022-06-19,78
3832,MENS BRANDED CLOTHING,0.0,2022-06-20,91
3832,MENS BRANDED CLOTHING,0.0,2022-06-21,70
3832,MENS BRANDED CLOTHING,0.0,2022-06-22,66
3832,MENS BRANDED CLOTHING,0.0,2022-06-23,74
3832,MENS BRANDED CLOTHING,0.0,2022-06-24,53
3832,MENS BRANDED CLOTHING,0.0,2022-06-25,91
3832,MENS BRANDED CLOTHING,0.0,2022-06-26,70
3832,MENS BRANDED CLOTHING,0.0,2022-06-27,99
3832,MENS BRANDED CLOTHING,0.0,2022-06-28,66
3832,MENS BRANDED CLOTHING,0.0,2022-06-29,70
3832,MENS BRANDED CLOTHING,0.0,2022-06-30,74
3832,MENS BRANDED CLOTHING,0.0,2022-07-01,70
3832,MENS BRANDED CLOTHING,0.0,2022-07-02,58
3832,MENS BRANDED CLOTHING,0.0,2022-07-03,83
3832,MENS BRANDED CLOTHING,0.0,2022-07-04,45
3832,MENS BRANDED CLOTHING,0.0,2022-07-05,49
3832,MENS BRANDED CLOTHING,0.0,2022-07-06,49
3832,MENS BRANDED CLOTHING,0.0,2022-07-07,66
3832,MENS BRANDED CLOTHING,0.0,2022-07-08,41
3832,MENS BRANDED CLOTHING,0.0,2022-07-09,58
3832,MENS BRANDED CLOTHING,0.0,2022-07-10,74
3832,MENS BRANDED CLOTHING,0.0,2022-07-11,70
3832,MENS BRANDED CLOTHING,0.0,2022-07-12,53
3832,MENS BRANDED CLOTHING,0.0,2022-07-13,83
3832,MENS BRANDED CLOTHING,0.0,2022-07-14,74
3832,MENS BRANDED CLOTHING,0.0,2022-07-15,45
3832,MENS BRANDED CLOTHING,0.0,2022-07-16,70
3832,MENS BRANDED CLOTHING,0.0,2022-07-17,95
3832,MENS BRANDED CLOTHING,0.0,2022-07-18,45
3832,MENS BRANDED CLOTHING,0.0,2022-07-19,83
3832,MENS BRANDED CLOTHING,0.0,2022-07-20,83
3832,MENS BRANDED CLOTHING,0.0,2022-07-21,58
3832,MENS BRANDED CLOTHING,0.0,2022-07-22,53
3832,MENS BRANDED CLOTHING,0.0,2022-07-23,62
3832,MENS BRANDED CLOTHING,0.0,2022-07-24,87
3832,MENS BRANDED CLOTHING,0.0,2022-07-25,37
3832,MENS BRANDED CLOTHING,0.0,2022-07-26,45
3832,MENS BRANDED CLOTHING,0.0,2022-07-27,74
3832,MENS BRANDED CLOTHING,0.0,2022-07-28,66
3832,MENS BRANDED CLOTHING,0.0,2022-07-29,62
3832,MENS BRANDED CLOTHING,0.0,2022-07-30,37
3832,MENS BRANDED CLOTHING,0.0,2022-07-31,49
3832,MENS BRANDED CLOTHING,0.0,2022-08-01,58
3832,MENS BRANDED CLOTHING,0.0,2022-08-02,62
3832,MENS BRANDED CLOTHING,0.0,2022-08-03,83
3832,MENS BRANDED CLOTHING,0.0,2022-08-04,45
3832,MENS BRANDED CLOTHING,0.0,2022-08-05,33
3832,MENS BRANDED CLOTHING,0.0,2022-08-06,58
3832,MENS BRANDED CLOTHING,0.0,2022-08-07,62
3832,MENS BRANDED CLOTHING,0.0,2022-08-08,37
3832,MENS BRANDED CLOTHING,0.0,2022-08-09,53
3832,MENS BRANDED CLOTHING,0.0,2022-08-10,74
3832,MENS BRANDED CLOTHING,0.0,2022-08-11,78
3832,MENS BRANDED CLOTHING,0.0,2022-08-12,58
3832,MENS BRANDED CLOTHING,0.0,2022-08-13,37
3832,MENS BRANDED CLOTHING,0.0,2022-08-14,66
3832,MENS BRANDED CLOTHING,0.0,2022-08-15,41
3832,MENS BRANDED CLOTHING,0.0,2022-08-16,20
3832,MENS BRANDED CLOTHING,0.0,2022-08-17,41
3832,MENS BRANDED CLOTHING,0.0,2022-08-18,20
3832,MENS BRANDED CLOTHING,0.0,2022-08-19,24
3832,MENS BRANDED CLOTHING,0.0,2022-08-20,33
3832,MENS BRANDED CLOTHING,0.0,2022-08-21,37
3832,MENS BRANDED CLOTHING,0.0,2022-08-22,24
3832,MENS BRANDED CLOTHING,0.0,2022-08-23,16
3832,MENS BRANDED CLOTHING,0.0,2022-08-24,37
3832,MENS BRANDED CLOTHING,0.0,2022-08-25,24
3832,MENS BRANDED CLOTHING,0.0,2022-08-26,24
3832,MENS BRANDED CLOTHING,0.0,2022-08-27,20
3832,MENS BRANDED CLOTHING,0.0,2022-08-28,8
3832,MENS BRANDED CLOTHING,0.0,2022-08-29,16
3832,MENS BRANDED CLOTHING,0.0,2022-08-30,8
3832,MENS BRANDED CLOTHING,0.0,2022-08-31,12
3832,MENS BRANDED CLOTHING,0.0,2022-09-01,37
3832,MENS BRANDED CLOTHING,0.0,2022-09-02,4
3832,MENS BRANDED CLOTHING,0.0,2022-09-03,16
3832,MENS BRANDED CLOTHING,0.0,2022-09-04,20
3832,MENS BRANDED CLOTHING,0.0,2022-09-05,16
3832,MENS BRANDED CLOTHING,0.0,2022-09-06,20
3832,MENS BRANDED CLOTHING,0.0,2022-09-07,16
3832,MENS BRANDED CLOTHING,0.0,2022-09-08,4
3832,MENS BRANDED CLOTHING,0.0,2022-09-09,4
3832,MENS BRANDED CLOTHING,0.0,2022-09-10,12
3832,MENS BRANDED CLOTHING,0.0,2022-09-11,12
3832,MENS BRANDED CLOTHING,0.0,2022-09-12,24
3832,MENS BRANDED CLOTHING,0.0,2022-09-13,20
3832,MENS BRANDED CLOTHING,0.0,2022-09-14,20
3832,MENS BRANDED CLOTHING,0.0,2022-09-15,16
3832,MENS BRANDED CLOTHING,0.0,2022-09-16,8
3832,MENS BRANDED CLOTHING,0.0,2022-09-17,12
3832,MENS BRANDED CLOTHING,0.0,2022-09-18,4
3832,MENS BRANDED CLOTHING,0.0,2022-09-19,20
3832,MENS BRANDED CLOTHING,0.0,2022-09-20,8
3832,MENS BRANDED CLOTHING,0.0,2022-09-21,4
3832,MENS BRANDED CLOTHING,0.0,2022-09-22,16
3832,MENS BRANDED CLOTHING,0.0,2022-09-23,4
3832,MENS BRANDED CLOTHING,0.0,2022-09-24,16
3832,MENS BRANDED CLOTHING,0.0,2022-09-25,20
3832,MENS BRANDED CLOTHING,0.0,2022-09-26,0
3832,MENS BRANDED CLOTHING,0.0,2022-09-27,12
3832,MENS BRANDED CLOTHING,0.0,2022-09-28,12
3832,MENS BRANDED CLOTHING,0.0,2022-09-29,0
3832,MENS BRANDED CLOTHING,0.0,2022-09-30,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-01,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-02,12
3832,MENS BRANDED CLOTHING,0.0,2022-10-03,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-04,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-05,12
3832,MENS BRANDED CLOTHING,0.0,2022-10-06,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-07,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-08,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-09,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-10,8
3832,MENS BRANDED CLOTHING,0.0,2022-10-11,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-12,12
3832,MENS BRANDED CLOTHING,0.0,2022-10-13,8
3832,MENS BRANDED CLOTHING,0.0,2022-10-14,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-15,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-16,8
3832,MENS BRANDED CLOTHING,0.0,2022-10-17,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-18,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-19,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-20,8
3832,MENS BRANDED CLOTHING,0.0,2022-10-21,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-22,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-23,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-24,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-25,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-26,4
3832,MENS BRANDED CLOTHING,0.0,2022-10-27,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-28,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-29,16
3832,MENS BRANDED CLOTHING,0.0,2022-10-30,0
3832,MENS BRANDED CLOTHING,0.0,2022-10-31,8
3832,MENS BRANDED CLOTHING,0.0,2022-11-01,4
3832,MENS BRANDED CLOTHING,0.0,2022-11-02,4
3832,MENS BRANDED CLOTHING,0.0,2022-11-03,8
3832,MENS BRANDED CLOTHING,0.0,2022-11-04,4
3832,MENS BRANDED CLOTHING,0.0,2022-11-05,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-06,4
3832,MENS BRANDED CLOTHING,0.0,2022-11-07,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-08,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-09,8
3832,MENS BRANDED CLOTHING,50.0,2022-11-10,12
3832,MENS BRANDED CLOTHING,0.0,2022-11-11,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-12,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-13,0
3832,MENS BRANDED CLOTHING,20.0,2022-11-14,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-24,12
3832,MENS BRANDED CLOTHING,0.0,2022-11-25,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-26,8
3832,MENS BRANDED CLOTHING,0.0,2022-11-27,0
3832,MENS BRANDED CLOTHING,0.0,2022-11-28,0
3832,MENS BRANDED CLOTHING,20.0,2022-11-29,4
3832,MENS BRANDED CLOTHING,0.0,2022-11-30,8
3832,MENS BRANDED CLOTHING,0.0,2022-12-08,8
3832,MENS BRANDED CLOTHING,0.0,2022-12-09,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-10,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-11,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-12,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-13,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-14,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-15,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-16,4
3832,MENS BRANDED CLOTHING,0.0,2022-12-17,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-18,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-19,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-20,0
3832,MENS BRANDED CLOTHING,0.0,2022-12-21,0
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-01,12
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-02,32
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-03,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-04,12
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-05,32
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-06,32
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-07,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-08,8
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-09,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-10,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-01-11,12
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-11,4
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-12,12
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-13,44
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-14,24
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-15,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-16,32
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-17,24
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-18,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-19,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-20,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-21,44
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-22,36
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-23,32
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-24,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-25,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-26,28
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-27,24
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-28,4
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-29,24
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-30,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-03-31,24
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-01,36
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-02,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-03,24
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-04,24
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-05,12
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-06,4
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-07,28
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-08,40
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-09,32
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-10,4
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-11,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-12,44
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-13,44
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-14,36
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-15,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-16,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-17,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-18,28
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-19,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-20,40
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-21,48
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-22,16
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-23,40
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-24,20
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-25,72
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-26,44
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-27,28
3888,MENS OWN BRAND BOTTOMS,0.0,2022-04-28,12
3888,MENS OWN BRAND BOTTOMS,15.38,2022-04-29,16
3888,MENS OWN BRAND BOTTOMS,15.38,2022-04-30,36
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-01,24
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-02,44
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-03,40
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-04,40
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-05,36
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-06,44
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-07,68
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-08,44
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-09,40
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-10,60
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-11,32
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-12,32
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-13,20
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-14,32
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-15,52
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-16,52
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-17,48
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-18,8
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-19,68
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-20,28
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-21,16
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-22,40
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-23,48
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-24,36
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-25,44
3888,MENS OWN BRAND BOTTOMS,15.38,2022-05-26,64
