department_desc,avg_elasticity,total_orders,avg_discount,elastic_products_count,type,product_number
MENS BRANDED CLOTHING,7.5454545454545405,0,30.0,,product,3692.0
MENS BRANDED CLOTHING,8.044876589379228,65,32.0,,product,3693.0
MENS BRANDED CLOTHING,2.560516406670253,814,20.0,,product,3694.0
MENS BRANDED CLOTHING,1.3670985800054907,1793,13.75,,product,3695.0
MENS BRANDED CLOTHING,18.555177189959778,36,37.03942652329749,,product,3696.0
MENS BRANDED CLOTHING,5.454704098221792,120,32.544546850998465,,product,3697.0
MENS BRANDED CLOTHING,1.663558786346397,85,26.666666666666668,,product,3698.0
MENS BRANDED CLOTHING,2.907176768293718,64,10.875576286866359,,product,3699.0
MENS BRANDED CLOTHING,10.423770131433432,15,19.46693906810036,,product,3700.0
MENS BRANDED CLOTHING,50.33180242199605,152,49.22795718924731,,product,3701.0
MENS BRANDED CLOTHING,13.666666666666655,5,25.0,,product,3702.0
MENS OWN BRAND KNITWEAR,4.110983985149408,942,51.48782608695652,,product,3707.0
MENS OWN BRAND KNITWEAR,2.6422101949571695,2835,17.17358454448777,,product,3708.0
MENS BRANDED CLOTHING,42.55104060704122,62,16.172341397849465,,product,3714.0
MENS BRANDED CLOTHING,31.578788668748018,16,15.044731182795699,,product,3715.0
MENS BRANDED CLOTHING,3.591919191919193,172,26.785714285714285,,product,3716.0
MENS BRANDED CLOTHING,2.259783952380238,65,20.864746543778804,,product,3719.0
MENS BRANDED CLOTHING,5.683582089552238,195,21.964285714285715,,product,3727.0
MENS BRANDED CLOTHING,2.227272727272727,88,17.857142857142858,,product,3728.0
MENS BRANDED CLOTHING,8.931034482758625,280,22.678571428571427,,product,3729.0
MENS BRANDED CLOTHING,1.2726969292389851,50,11.935483870967742,,product,3732.0
MENS BRANDED CLOTHING,5.495696146426718,127,13.035714285714286,,product,3734.0
MENS OWN BRAND FOOTWEAR,1.9105598450351535,401,16.070483870967742,,product,3743.0
MENS OWN BRAND FOOTWEAR,2.1931552054502874,34,10.898064516129033,,product,3744.0
MENS OWN BRAND FOOTWEAR,6.959228657434477,163,43.0945564516129,,product,3745.0
MENS OWN BRAND FOOTWEAR,1.2192389458399826,355,11.89537634408602,,product,3746.0
MENS OWN BRAND BOTTOMS,2.8413127413127413,4,45.0,,product,3748.0
MENS OWN BRAND BOTTOMS,3.5213114435802013,65,37.62354838709677,,product,3749.0
MENS OWN BRAND BOTTOMS,1.8267392683982273,270,39.33233333333333,,product,3750.0
MENS OWN BRAND FOOTWEAR,16.155555555555566,0,35.2,,product,3751.0
MENS OWN BRAND FOOTWEAR,3.6841161998103447,3004,14.071198156682026,,product,3752.0
MENS OWN BRAND FOOTWEAR,3.4035730223482528,301,10.739666666666666,,product,3753.0
MENS OWN BRAND FOOTWEAR,4.115076580114175,595,9.626517153097799,,product,3754.0
MENS OWN BRAND FOOTWEAR,2.474673354387269,10,44.62,,product,3757.0
MENS OWN BRAND FOOTWEAR,3.7463876759740753,73,25.20182795698925,,product,3758.0
MENS BRANDED FOOTWEAR,7.718310105020688,129,31.707903225806447,,product,3759.0
MENS OWN BRAND FOOTWEAR,3.7762508647727526,441,9.541290322580645,,product,3766.0
MENS OWN BRAND FOOTWEAR,2.018527547537787,233,20.0,,product,3768.0
MENS OWN BRAND FOOTWEAR,4.276183673712871,2573,32.8579181929182,,product,3769.0
MENS OWN BRAND FOOTWEAR,5.885321837961651,114,44.49846560846561,,product,3770.0
MENS OWN BRAND FOOTWEAR,1.909614905955838,65,58.11933333333333,,product,3771.0
MENS OWN BRAND FOOTWEAR,3.283735310805954,85,11.109999999999998,,product,3772.0
MENS OWN BRAND FOOTWEAR,2.8806367060260554,45,46.152,,product,3773.0
MENS OWN BRAND FOOTWEAR,5.778375860760855,135,42.41713978494624,,product,3774.0
MENS BRANDED CLOTHING,8.617172812725956,66,21.445500000000003,,product,3775.0
MENS BRANDED CLOTHING,3.146344860613664,51,19.75,,product,3776.0
MENS BRANDED CLOTHING,20.018325560759624,20,27.47806451612903,,product,3777.0
MENS BRANDED CLOTHING,1.4885458167330679,101,16.0,,product,3778.0
MENS BRANDED CLOTHING,2.2766584158415837,209,37.41935483870968,,product,3780.0
MENS BRANDED CLOTHING,2.330210019381425,216,13.557692807692309,,product,3784.0
MENS BRANDED CLOTHING,2.916666666666667,35,20.64516129032258,,product,3786.0
MENS BRANDED CLOTHING,27.136363636363637,1293,28.88888888888889,,product,3790.0
MENS BRANDED CLOTHING,48.8998191509604,90,20.068,,product,3791.0
MENS BRANDED CLOTHING,1.0022647403358063,64,6.774193548387097,,product,3793.0
MENS BRANDED CLOTHING,1.320169252468265,80,24.4,,product,3805.0
MENS BRANDED CLOTHING,1.9862466725820764,12,12.096774193548388,,product,3806.0
MENS OWN BRAND OUTERWEAR,17.242795027230965,77,29.70817204301075,,product,3807.0
MENS BRANDED CLOTHING,2.5295454545454543,60,12.962962962962962,,product,3810.0
MENS OWN BRAND OUTERWEAR,3.366422208360696,731,41.260215053763446,,product,3811.0
MENS BRANDED CLOTHING,10.51304347826087,155,44.83870967741935,,product,3816.0
MENS BRANDED CLOTHING,22.316889632107024,313,44.83870967741935,,product,3817.0
MENS OWN BRAND TOPS,18.309898982085933,45,22.09193548387097,,product,3819.0
MENS OWN BRAND OUTERWEAR,14.818821284338526,178,32.23129032258065,,product,3820.0
MENS OWN BRAND DENIM,4.633099791832525,148,29.639645833333333,,product,3821.0
MENS OWN BRAND DENIM,2.133281743940991,65,33.526881720430104,,product,3822.0
MENS OWN BRAND OUTERWEAR,31.709790616436297,127,60.63569892473118,,product,3823.0
MENS OWN BRAND OUTERWEAR,4.60829493087558,21,60.0,,product,3824.0
MENS BRANDED CLOTHING,16.879124992499186,114,42.92,,product,3825.0
MENS OWN BRAND TOPS,13.619893839886315,199,16.12026923076923,,product,3827.0
MENS BRANDED CLOTHING,8.615384615384622,8,4.761904761904762,,product,3830.0
MENS BRANDED CLOTHING,45.05919174045355,45,47.760000000000005,,product,3833.0
MENS BRANDED CLOTHING,20.959771835904036,37,33.68279569892473,,product,3834.0
MENS BRANDED CLOTHING,6.340455772819973,5,8.148064516129033,,product,3838.0
MENS OWN BRAND BOTTOMS,8.919686984696348,2982,35.91959980596653,,product,3840.0
MENS OWN BRAND OUTERWEAR,2.5496492535626483,82,22.52774193548387,,product,3841.0
MENS OWN BRAND OUTERWEAR,68.20682068206806,0,19.706774193548387,,product,3842.0
MENS OWN BRAND BOTTOMS,1.6956522634244324,20,25.002499999999998,,product,3843.0
MENS OWN BRAND BOTTOMS,1.2469879518072287,583,13.387096774193548,,product,3846.0
MENS BRANDED FOOTWEAR,6.229665071770335,25,26.451612903225808,,product,3847.0
MENS BRANDED FOOTWEAR,20.05882352941178,30,7.096774193548387,,product,3848.0
MENS BRANDED FOOTWEAR,109.6034823684499,40,31.071428571428573,,product,3849.0
MENS BRANDED FOOTWEAR,3.464391398958932,25,20.007857142857144,,product,3851.0
MENS BRANDED FOOTWEAR,1.4729444867059545,53,10.426666666666668,,product,3852.0
MENS BRANDED FOOTWEAR,1.6460905349794237,0,15.7,,product,3853.0
MENS OWN BRAND TOPS,32.0342312008979,245,31.91532258064516,,product,3857.0
MENS OWN BRAND TOPS,1.0000000393700803,0,1e-06,,product,3858.0
MENS OWN BRAND BOTTOMS,6.941368148188511,1215,26.88364055299539,,product,3859.0
MENS OWN BRAND BOTTOMS,49.81024667931636,28,6.694193548387096,,product,3863.0
MENS OWN BRAND BOTTOMS,1.268986340061847,4,11.33,,product,3868.0
MENS OWN BRAND TOPS,4.551564058228371,36,23.36062724014337,,product,3869.0
MENS OWN BRAND TOPS,18.979747368262796,76,21.737483664185277,,product,3870.0
MENS OWN BRAND TOPS,11.110885125897166,67,20.65424803646564,,product,3871.0
MENS OWN BRAND TOPS,47.17128415895723,802,27.43010097352724,,product,3872.0
MENS OWN BRAND TOPS,2.673685114447413,266,37.40879838709677,,product,3874.0
MENS OWN BRAND BOTTOMS,13.00200613641733,25,11.548035714285714,,product,3876.0
MENS OWN BRAND BOTTOMS,1.5103551747539403,248,7.722222222222222,,product,3877.0
MENS OWN BRAND BOTTOMS,3.4247891923027782,44,14.259444444444444,,product,3878.0
MENS OWN BRAND BOTTOMS,3.3216885007278036,276,28.928571428571427,,product,3879.0
MENS OWN BRAND BOTTOMS,52.565217391304344,112,18.70967741935484,,product,3880.0
MENS OWN BRAND BOTTOMS,6.5008579553880645,340,22.653225806451612,,product,3883.0
MENS OWN BRAND BOTTOMS,5.2479145024926455,1097,28.580069124423964,,product,3884.0
MENS OWN BRAND BOTTOMS,4.388726073816283,871,34.86693548387097,,product,3885.0
MENS OWN BRAND BOTTOMS,3.7559078889900346,102,49.306555555555555,,product,3886.0
MENS OWN BRAND BOTTOMS,10.426572436689169,285,43.320788530465954,,product,3887.0
MENS OWN BRAND BOTTOMS,19.79330095479709,4506,20.808137096774193,,product,3889.0
MENS OWN BRAND BOTTOMS,1.3646473955240277,535,14.29,,product,3890.0
MENS OWN BRAND BOTTOMS,3.360591616894977,947,16.189999999999998,,product,3891.0
MENS OWN BRAND BOTTOMS,1.0032769886990605,1143,20.74793103448276,,product,3892.0
MENS OWN BRAND BOTTOMS,45.94910787338954,3502,13.237907706093191,,product,3893.0
MENS OWN BRAND BOTTOMS,29.535507301676656,570,11.465833333333334,,product,3894.0
MENS OWN BRAND BOTTOMS,2.710075329285997,2199,35.42535980148883,,product,3895.0
MENS OWN BRAND BOTTOMS,5.929657550775543,1261,27.417526625704042,,product,3896.0
MENS OWN BRAND BOTTOMS,3.759394636777002,592,33.88575268817204,,product,3897.0
MENS OWN BRAND BOTTOMS,389.3538528704936,232,30.179547235023044,,product,3898.0
MENS OWN BRAND BOTTOMS,2.8549115060412054,60,21.457516339869283,,product,3899.0
MENS OWN BRAND BOTTOMS,2.023593830123926,630,35.13824884792627,,product,3900.0
MENS OWN BRAND BOTTOMS,3.2870761698780786,668,32.549515552995395,,product,3901.0
MENS OWN BRAND BOTTOMS,6.980817129212726,1020,41.12798387096774,,product,3902.0
MENS OWN BRAND TOPS,5.29411764705882,25,17.333333333333332,,product,3903.0
MENS OWN BRAND TOPS,6.614161805290022,3730,31.628861051451185,,product,3904.0
MENS OWN BRAND TOPS,1.532885664114478,191,15.654761904761905,,product,3909.0
MENS OWN BRAND TOPS,5.823002648854532,1923,39.41381855134113,,product,3911.0
MENS OWN BRAND TOPS,429.0775015270715,1118,17.249761904761904,,product,3912.0
MENS OWN BRAND TOPS,3.6600549544908114,702,28.3075,,product,3913.0
MENS OWN BRAND TOPS,28.09244791666662,154,34.62,,product,3914.0
MENS OWN BRAND BOTTOMS,51.812945763006034,1800,18.145161290322584,,product,3916.0
MENS OWN BRAND BOTTOMS,4.29660185346765,2004,18.79032258064516,,product,3917.0
MENS OWN BRAND BOTTOMS,1.143250688705234,132,8.833333333333334,,product,3921.0
MENS OWN BRAND BOTTOMS,2.225603650150813,16,22.965,,product,3922.0
MENS OWN BRAND BOTTOMS,14.745626093476629,4,41.47888888888889,,product,3923.0
MENS OWN BRAND BOTTOMS,3.3312849277833707,791,18.744567972350232,,product,3925.0
MENS OWN BRAND BOTTOMS,6.3025014543339095,5,48.44,,product,3926.0
MENS OWN BRAND BOTTOMS,5.81926655719759,71,35.58467741935484,,product,3927.0
MENS OWN BRAND BOTTOMS,482.9779571948953,1989,40.53763440860215,,product,3928.0
MENS OWN BRAND BOTTOMS,2.528963414634146,4,20.0,,product,3929.0
MENS OWN BRAND TOPS,1.0253418123639992,12,1.6924000000000001,,product,3930.0
MENS OWN BRAND BOTTOMS,6.845294150915656,353,25.0,,product,3931.0
MENS OWN BRAND TOPS,12.085434920455713,410,22.027014826086955,,product,3932.0
MENS OWN BRAND TOPS,1.8446328953816833,601,17.969939068100356,,product,3933.0
MENS OWN BRAND TOPS,19.62995892580997,1258,19.88745788530466,,product,3934.0
MENS OWN BRAND TOPS,4.034458252524794,748,17.69047619047619,,product,3935.0
MENS OWN BRAND TOPS,1.7074659431470072,1668,17.770574074074077,,product,3936.0
MENS OWN BRAND BOTTOMS,2.399674689663746,2303,25.771718279569892,,product,3937.0
MENS OWN BRAND BOTTOMS,8.910099779859587,662,27.066820276497698,,product,3938.0
MENS OWN BRAND BOTTOMS,5.192294827049663,120,28.928571428571427,,product,3939.0
MENS OWN BRAND TOPS,88.29823363987227,53,61.57548387096774,,product,3942.0
MENS OWN BRAND TOPS,18.750000000000068,52,40.0,,product,3943.0
MENS OWN BRAND TOPS,2.396281910483926,1192,12.753703703703703,,product,3945.0
MENS OWN BRAND TOPS,43.38322010978,88,32.3004347826087,,product,3946.0
MENS OWN BRAND TOPS,22.2128572316747,374,14.059516129032257,,product,3953.0
MENS OWN BRAND TOPS,2.120212526490805,574,13.511129032258063,,product,3954.0
MENS OWN BRAND TOPS,15.868462138953944,294,18.055555555555557,,product,3956.0
MENS OWN BRAND TOPS,1.8560624518310422,445,13.220238095238095,,product,3966.0
MENS OWN BRAND TOPS,45.0545454545455,221,21.785714285714285,,product,3967.0
MENS OWN BRAND TOPS,10.413385826771659,12,30.0,,product,3968.0
MENS OWN BRAND TOPS,2.0334100358026435,76,23.035714285714285,,product,3969.0
MENS OWN BRAND TOPS,1.5108603812703183,1894,15.899865591397848,,product,3970.0
MENS OWN BRAND TOPS,1.5099534618405863,8,12.142857142857142,,product,3972.0
MENS OWN BRAND TOPS,10.824718045112784,28,22.258064516129032,,product,3973.0
MENS OWN BRAND TOPS,2.9218749999999996,32,15.0,,product,3974.0
MENS OWN BRAND TOPS,240.48089532871944,176,17.7,,product,3975.0
MENS OWN BRAND TOPS,5.0499037733966,72,17.429333333333332,,product,3977.0
MENS OWN BRAND TOPS,3.7259104048179594,820,9.971326164874553,,product,3978.0
MENS OWN BRAND TOPS,1.1362765253144709,4,13.04,,product,3979.0
MENS OWN BRAND TOPS,7.766620466620468,1783,32.67857142857143,,product,3980.0
MENS OWN BRAND TOPS,4.9296636085626915,50,9.838709677419354,,product,3981.0
MENS OWN BRAND TOPS,2.2460449828051114,1483,16.965042722734253,,product,3982.0
MENS OWN BRAND TOPS,59.94311203800238,34,32.0,,product,3983.0
MENS OWN BRAND TOPS,1.880052151238592,46,20.0,,product,3984.0
MENS OWN BRAND TOPS,7.84689183031811,84,16.29749103942652,,product,3985.0
MENS OWN BRAND TOPS,4.238523458523459,472,14.536290322580644,,product,3986.0
MENS OWN BRAND TOPS,13.998942363014852,24,21.225,,product,3987.0
MENS OWN BRAND TOPS,8.639999999999997,22,7.604166666666667,,product,3989.0
MENS OWN BRAND TOPS,125.71979433636899,1234,30.535714285714285,,product,3990.0
MENS OWN BRAND TOPS,1.0907610465747477,10,5.0,,product,3991.0
MENS OWN BRAND BOTTOMS,1.2857142857142858,25,9.33,,product,3993.0
MENS OWN BRAND DENIM,3.028508692618221,41,15.555,,product,3996.0
MENS OWN BRAND TOPS,3.9844461023186324,115,15.229,,product,3999.0
MENS OWN BRAND TOPS,1.9097124755267536,17,16.665,,product,4000.0
MENS OWN BRAND TOPS,2.633917559350102,532,22.938214285714285,,product,4001.0
MENS OWN BRAND TOPS,3.918813045223439,1582,28.886325396825395,,product,4002.0
MENS OWN BRAND TOPS,1.118421052631579,10,4.0,,product,4006.0
MENS OWN BRAND TOPS,1.8678906731431473,85,5.194545454545454,,product,4009.0
MENS OWN BRAND TOPS,29.3441990844168,79,22.742143357142854,,product,4010.0
MENS OWN BRAND TOPS,10.264985837688952,299,25.0,,product,4011.0
MENS OWN BRAND TOPS,8.878198224949964,197,23.82065162907268,,product,4015.0
MENS OWN BRAND TOPS,1.1858595878773552,0,5.917916666666667,,product,4016.0
MENS OWN BRAND TOPS,1.2937667890347648,841,28.966400000000004,,product,4017.0
MENS OWN BRAND TOPS,18.050657259984938,124,24.54774193548387,,product,4018.0
MENS OWN BRAND TOPS,4.453235028905278,32,13.436271427458314,,product,4019.0
MENS OWN BRAND TOPS,8.699114158450527,4,22.22,,product,4020.0
MENS OWN BRAND TOPS,1.000000047811307,0,1e-06,,product,4022.0
MENS OWN BRAND TOPS,1.7499062617172851,0,20.0,,product,4024.0
MENS OWN BRAND TOPS,5.408755386430769,52,48.03076923076923,,product,4025.0
MENS OWN BRAND TOPS,4.332606103944243,1022,27.14297875064004,,product,4028.0
MENS OWN BRAND TOPS,2.025688012525685,36,25.275645161290324,,product,4029.0
MENS OWN BRAND TOPS,12.692307692307608,30,55.86666666666667,,product,4030.0
MENS OWN BRAND TOPS,38.08411214953267,35,12.897333333333332,,product,4032.0
MENS OWN BRAND TOPS,1.8044850290434231,1390,20.54442811628833,,product,4033.0
MENS OWN BRAND TOPS,7.965328467153287,514,7.774666666666667,,product,4034.0
MENS OWN BRAND TOPS,8.869491465117365,1297,21.266904761904765,,product,4037.0
MENS OWN BRAND TOPS,11.105263157894731,0,20.0,,product,4039.0
MENS OWN BRAND TOPS,2.7872159886068695,67,11.542857142857143,,product,4040.0
MENS OWN BRAND TOPS,1.9859108161705092,57,19.088709677419356,,product,4041.0
MENS OWN BRAND TOPS,2.5833333333333326,40,27.741935483870968,,product,4042.0
MENS OWN BRAND TOPS,6.046703296703301,444,8.017096774193549,,product,4043.0
MENS OWN BRAND TOPS,7.797989534757535,85,46.15,,product,4045.0
MENS OWN BRAND TOPS,1.8176624847825558,560,28.38235294117647,,product,4046.0
MENS OWN BRAND TOPS,3.2410204051920215,650,19.124285714285715,,product,4047.0
MENS OWN BRAND TOPS,4.240617379052695,50,45.90909090909091,,product,4048.0
MENS BRANDED CLOTHING,3.136879856545126,222,10.96774193548387,,product,4050.0
MENS BRANDED CLOTHING,3.360227272727273,4,19.67741935483871,,product,4051.0
MENS BRANDED CLOTHING,1.0386209583388908,20,3.0000005,,product,4052.0
MENS BRANDED CLOTHING,1.795549203467674,113,17.330645161290324,,product,4053.0
MENS BRANDED CLOTHING,1.216631525492151,424,15.021505376344086,,product,4054.0
MENS BRANDED CLOTHING,2.4343950823503437,417,15.075268817204302,,product,4055.0
MENS BRANDED CLOTHING,1.872962962962963,217,18.279569892473116,,product,4056.0
MENS BRANDED CLOTHING,2.708242920414076,24,24.301075268817204,,product,4057.0
MENS BRANDED CLOTHING,3.9203759439181542,229,12.892473118279572,,product,4058.0
MENS BRANDED CLOTHING,2.818181818181819,10,16.451612903225808,,product,4060.0
MENS BRANDED CLOTHING,5.113853166194016,317,16.855913978494623,,product,4061.0
MENS BRANDED CLOTHING,3.5625,13,15.0,,product,4062.0
MENS BRANDED CLOTHING,5.636363636363638,0,16.451612903225808,,product,4063.0
MENS BRANDED CLOTHING,39.95638044205382,576,16.559139784946236,,product,4064.0
MENS BRANDED CLOTHING,1.781829227223091,796,24.643618279569893,,product,4065.0
MENS BRANDED CLOTHING,3.021015101692851,891,19.741935483870968,,product,4066.0
MENS BRANDED CLOTHING,10.572035268679057,780,40.85483870967742,,product,4067.0
MENS BRANDED CLOTHING,7.004462520476757,20,43.807096774193546,,product,4068.0
MENS BRANDED CLOTHING,1.5890775932649996,582,20.403225806451616,,product,4069.0
MENS BRANDED CLOTHING,1.2673677973633535,295,6.774193548387097,,product,4070.0
MENS BRANDED CLOTHING,2.2712016260597467,218,10.666666666666666,,product,4072.0
MENS BRANDED CLOTHING,8.193591026588223,115,19.927096774193547,,product,4073.0
MENS BRANDED CLOTHING,3.642857142857142,16,20.0,,product,4075.0
MENS BRANDED CLOTHING,4.758366969529638,50,14.323778801843318,,product,4076.0
MENS BRANDED CLOTHING,12.558823529411772,15,45.0,,product,4077.0
MENS BRANDED CLOTHING,5.371958333790013,228,15.84126984126984,,product,4078.0
MENS BRANDED CLOTHING,1.2142857142857144,4,8.823529411764707,,product,4079.0
MENS BRANDED CLOTHING,2.3297313801000152,1516,35.799672744273025,,product,4080.0
MENS BRANDED CLOTHING,9.334792243305769,1398,24.87679569892473,,product,4081.0
MENS BRANDED CLOTHING,3.4313169778137538,1163,24.25,,product,4082.0
MENS BRANDED CLOTHING,1.5818476225099167,411,23.080591397849464,,product,4083.0
MENS BRANDED CLOTHING,3.021060687342324,1255,20.98428453267163,,product,4084.0
MENS BRANDED CLOTHING,1.746401592425944,1450,22.342211613727187,,product,4085.0
MENS BRANDED CLOTHING,5.5048751427723595,653,30.928763440860216,,product,4086.0
MENS BRANDED CLOTHING,26.851160245359626,45,14.415357910906298,,product,4087.0
MENS BRANDED CLOTHING,4.005586824214577,196,27.620967741935488,,product,4088.0
MENS BRANDED CLOTHING,22.544077356070755,367,16.771478494623658,,product,4089.0
MENS BRANDED CLOTHING,8.264709961900703,947,21.783486943164363,,product,4090.0
MENS BRANDED CLOTHING,5.543384975941581,692,21.016129032258064,,product,4091.0
MENS BRANDED CLOTHING,4.239854279948618,120,12.985663082437275,,product,4092.0
MENS BRANDED CLOTHING,2.5875993088710127,795,21.068433179723502,,product,4093.0
MENS BRANDED CLOTHING,1.5039074467891156,83,15.961341525857655,,product,4094.0
MENS BRANDED CLOTHING,1.3148952523952522,117,6.612903225806451,,product,4095.0
MENS BRANDED CLOTHING,6.833640065729236,185,14.720430107526882,,product,4096.0
MENS BRANDED CLOTHING,1.365638766519824,28,9.67741935483871,,product,4097.0
MENS BRANDED CLOTHING,3.1218176482578186,1314,22.03373015873016,,product,4098.0
MENS BRANDED CLOTHING,2.716333340824916,241,14.684587813620071,,product,4099.0
MENS BRANDED CLOTHING,2.583987240829347,88,10.228494623655914,,product,4100.0
MENS BRANDED CLOTHING,3.387698917289622,29,14.60437275985663,,product,4101.0
MENS BRANDED CLOTHING,1.29167608130049,96,7.7024731182795705,,product,4102.0
MENS BRANDED CLOTHING,1.7026824973020354,20,9.953333833333335,,product,4103.0
MENS BRANDED CLOTHING,1.5680976447679158,80,7.535806451612903,,product,4104.0
MENS BRANDED CLOTHING,62.65234497547683,220,27.642204301075267,,product,4105.0
MENS BRANDED CLOTHING,3.8106140548245597,40,12.862903475806451,,product,4106.0
MENS OWN BRAND FOOTWEAR,13.252088439138769,120,37.5,,product,4108.0
MENS OWN BRAND FOOTWEAR,5.164329723013861,114,38.4338064516129,,product,4109.0
MENS OWN BRAND FOOTWEAR,5.395708332391782,28,28.382666666666665,,product,4113.0
MENS BRANDED FOOTWEAR,2.2047619047619067,35,20.0,,product,4114.0
MENS BRANDED FOOTWEAR,2.0126906360738364,8,17.740000000000002,,product,4115.0
MENS BRANDED FOOTWEAR,5.928165956648144,15,41.535,,product,4116.0
MENS OWN BRAND FOOTWEAR,11.175810851773285,8,57.38285714285714,,product,4117.0
MENS OWN BRAND FOOTWEAR,3.323729701414353,0,22.18,,product,4118.0
MENS OWN BRAND FOOTWEAR,11.606442589819455,204,26.25,,product,4119.0
MENS OWN BRAND FOOTWEAR,30.787146898427935,280,30.05425627240143,,product,4120.0
MENS BRANDED CLOTHING,2.0512820512820524,92,10.5,,product,4121.0
MENS BRANDED CLOTHING,57.97699410229395,86,28.850362903225808,,product,4122.0
MENS OWN BRAND FOOTWEAR,4.913625402861187,453,12.142857142857142,,product,4128.0
MENS OWN BRAND FOOTWEAR,15.760479041916224,120,29.464285714285715,,product,4129.0
MENS OWN BRAND FOOTWEAR,2.008121798275194,895,32.142857142857146,,product,4130.0
MENS OWN BRAND FOOTWEAR,12.658937346437417,595,23.833333333333336,,product,4133.0
MENS OWN BRAND FOOTWEAR,2.442892251972576,430,29.464285714285715,,product,4134.0
MENS OWN BRAND FOOTWEAR,1.5062695924764886,85,24.677419354838708,,product,4135.0
MENS OWN BRAND FOOTWEAR,1.2171187133705874,63,7.2,,product,4136.0
MENS OWN BRAND FOOTWEAR,2.100968188105118,645,27.142857142857142,,product,4138.0
MENS OWN BRAND FOOTWEAR,4.7915910465819715,1174,48.064516129032256,,product,4139.0
MENS OWN BRAND FOOTWEAR,9.531112507856692,699,4.808888888888889,,product,4141.0
MENS OWN BRAND FOOTWEAR,1.845403670856144,1381,29.187580645161294,,product,4142.0
MENS BRANDED CLOTHING,15.619319644316635,90,21.598387096774193,,product,4144.0
MENS BRANDED CLOTHING,9.423531809330166,257,41.100645161290316,,product,4145.0
MENS BRANDED CLOTHING,4.565319154191985,35,26.55913978494624,,product,4146.0
MENS BRANDED CLOTHING,40.233888967312915,117,36.53225806451613,,product,4147.0
MENS BRANDED CLOTHING,1.6123280194430714,37,14.516129032258064,,product,4148.0
MENS BRANDED CLOTHING,1.5307328605200934,52,44.67741935483871,,product,4149.0
MENS BRANDED CLOTHING,3.0147556238060784,99,31.265068376068374,,product,4150.0
MENS BRANDED CLOTHING,7.81249999999998,5,46.79999999999999,,product,4151.0
MENS BRANDED CLOTHING,6.62068965517241,80,63.75,,product,4152.0
MENS BRANDED CLOTHING,4.301584701896207,630,20.8441950315165,,product,4156.0
MENS BRANDED CLOTHING,17.714285714285662,30,41.12903225806452,,product,4158.0
MENS BRANDED CLOTHING,1.7205882352941175,4,20.0,,product,4159.0
MENS BRANDED CLOTHING,2.524271844660194,30,50.0,,product,4163.0
MENS BRANDED CLOTHING,5.224955650987605,586,37.390526510938074,,product,4168.0
MENS BRANDED CLOTHING,9.637176336317616,371,32.193548387096776,,product,4169.0
MENS BRANDED CLOTHING,5.303069053708438,134,20.634920634920636,,product,4171.0
MENS BRANDED CLOTHING,16.14814814814815,227,25.0,,product,4172.0
MENS BRANDED CLOTHING,2.2261228704181732,29,38.57142857142857,,product,4173.0
MENS BRANDED CLOTHING,10.413612565445026,0,38.666666666666664,,product,4174.0
MENS BRANDED CLOTHING,4.873688458434222,221,40.0,,product,4175.0
MENS BRANDED CLOTHING,7.571758610517,166,24.35483870967742,,product,4178.0
MENS BRANDED CLOTHING,11.141556283057444,111,4.028735632183908,,product,4179.0
MENS BRANDED CLOTHING,1.6953968447447236,45,16.774193548387096,,product,4180.0
MENS BRANDED CLOTHING,11.074731796393518,254,43.92857142857143,,product,4181.0
MENS BRANDED CLOTHING,1.0939691444600281,197,19.25925925925926,,product,4182.0
MENS BRANDED CLOTHING,2.0715241152640833,25,9.67741935483871,,product,4183.0
MENS BRANDED CLOTHING,13.740870786516835,72,19.188172043010752,,product,4185.0
MENS BRANDED CLOTHING,2.411619517752041,192,17.93103448275862,,product,4186.0
MENS BRANDED CLOTHING,1.1130434782608698,94,30.0,,product,4188.0
MENS BRANDED CLOTHING,151.5151515151516,681,22.592,,product,4189.0
MENS BRANDED CLOTHING,3.3157363054798967,141,14.946236559139786,,product,4191.0
MENS BRANDED CLOTHING,1.5192174484485728,32,4.511278195488721,,product,4193.0
MENS BRANDED CLOTHING,5.155066623683642,61,19.43548387096774,,product,4194.0
MENS BRANDED CLOTHING,2.2215637232877077,104,18.124096774193546,,product,4195.0
MENS BRANDED CLOTHING,39.24745694022256,56,24.073387096774194,,product,4196.0
MENS BRANDED CLOTHING,9.245108908230094,1139,16.0752688172043,,product,4197.0
MENS BRANDED CLOTHING,15.874612913873783,197,22.581451612903226,,product,4198.0
MENS BRANDED CLOTHING,114.35402298850622,82,19.008387096774193,,product,4199.0
MENS BRANDED CLOTHING,2.9661064288237515,1502,31.777687788018433,,product,4201.0
MENS BRANDED CLOTHING,13.166666666666645,145,20.0,,product,4202.0
MENS BRANDED CLOTHING,1.1884632744304875,150,17.661290322580644,,product,4204.0
MENS BRANDED CLOTHING,7.6817053265094355,197,34.24357142857143,,product,4205.0
MENS BRANDED CLOTHING,3.4972183463116164,2058,25.72983870967742,,product,4206.0
MENS BRANDED CLOTHING,4.315151515151518,32,32.903225806451616,,product,4208.0
MENS BRANDED CLOTHING,1.5400039085401602,256,23.225806451612904,,product,4209.0
MENS BRANDED CLOTHING,1.4356160065217267,1803,27.53942652329749,,product,4210.0
MENS BRANDED CLOTHING,11.608399686598142,1616,12.132616487455197,,product,4211.0
